object_id,object_type,route_id,priority_band,timing,empire_context,prereq_state,desired_action,weight_formula,safety_gates,parent_ai_strategy,source_file,notes
building_giga_matrioshka_brain_uplink,building,apex_site_preservation_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,reuse,common/buildings/giga_matrioshka_brain_uplinks.txt,flavor_low_impact with parent_ai_complete
crisis.2027,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2028,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.203,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.2030,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.20300,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.2031,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2032,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2033,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2035,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2036,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2037,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2038,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2039,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2040,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.20400,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.2041,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2042,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2043,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2044,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2046,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2050,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.20500,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.2051,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2052,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2053,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2055,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2056,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2057,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.20600,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.207,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.2070,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2071,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2081,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2085,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2086,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2087,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2090,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2091,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2092,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2093,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2094,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2095,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2096,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2097,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2098,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2099,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.210,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.21000,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.21005,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.211,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.21100,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.21105,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.21110,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.21115,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.21120,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.21125,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.21130,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.21135,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.21140,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.21200,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.21205,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.21210,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.21215,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.21220,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.215,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.216,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.217,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.218,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.219,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.220,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.2202,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2203,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2230,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2231,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2232,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2233,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2234,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.230,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.2300,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.23005,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.2301,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.23010,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.23015,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.2302,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.23020,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.2303,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.23030,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.2304,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2305,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2307,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2308,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2309,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.231,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.2311,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2312,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2313,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2314,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.232,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.233,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.234,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_1.txt,unknown_manual_review with parent_ai_unknown
crisis.2400,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2401,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2402,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2403,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2404,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2405,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2406,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2407,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.2408,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.24100,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.24105,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.24110,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.24115,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.24120,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.2420,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.24200,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.2421,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
crisis.24250,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/machine_age_crisis_events.txt,unknown_manual_review with parent_ai_unknown
crisis.2472,event,fallen_empire_benchmark_route,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/crisis_events_3.txt,unknown_manual_review with parent_ai_unknown
